source_name,local_path,bytes,sha256
image214.png,assets/second-edition-media/image214.png,9594,c8e12ed5c2821179ca452a15d622bc5ef17887f6469b4b4ca7e4996e5c79d3bc
image215.png,assets/second-edition-media/image215.png,9256,1504386f6c00c85aedbba9bc37b6b09c82547d852ef75c2863b37c8e43f48353
image216.png,assets/second-edition-media/image216.png,9497,6661efe442b02e2952bdc8c27485593009d34fe6188a542aca0343290ca2b4e8
image217.png,assets/second-edition-media/image217.png,12907,372ea0f782760a5802486418a1ebdcccf23472e8efdf6f4f4e0f394f7ea0c6f0
image218.png,assets/second-edition-media/image218.png,29219,07f631a238f113d38015405e2e114da76df2019165c15b8abcca3129f017961e
image219.png,assets/second-edition-media/image219.png,3843,2ccbe60d1df2d53d2e28f1957f68ebacd3bdd17b519d619c4a7635e829511eeb
image22.png,assets/second-edition-media/image22.png,39408,6af13dee015323a7981b89668c7fb45b62f1fc1c4cf406f314032fbe4fd27ebf
image220.png,assets/second-edition-media/image220.png,12029,40d22e204038236f05b6edf1fb79ebc71ebf398f41317633b2f0cd58c1b266f8
image221.png,assets/second-edition-media/image221.png,4158,e468e66013705f1a28eae3b8aa2adf0092231272abd2f2f1b6adcb882bfbe3c1
image222.png,assets/second-edition-media/image222.png,164572,0c4f83afe7bb2417ab3c496336dee8477755f60cdce4039d9e403480e34b0ce5
image223.png,assets/second-edition-media/image223.png,93914,87188cd273d77e8804da067fdcde2a3a316cdbd610f44e30bd437c8f21aff896
image224.png,assets/second-edition-media/image224.png,58595,74645551d6dce6fe43f54af06da25077ceb9a36e2a9fe99c6af501da3eb36846
image225.png,assets/second-edition-media/image225.png,70856,9988c483eada467d8025e40ba0a42e942ab9713941e69429889067ef5996c0d2
image226.png,assets/second-edition-media/image226.png,114432,43478d16e0347640545439f258b99b0a48486691ca593f90a1803f1fa75c73f8
image227.png,assets/second-edition-media/image227.png,4756,fc8ffc6a7bcb411e67cc322fd39862525280fd944308b8753c78dd3315145cbf
image228.png,assets/second-edition-media/image228.png,5871,850ddb8065a932937d115f775a86e9a7ec4be982f74cd73dc74c1a49730f2191
image229.png,assets/second-edition-media/image229.png,6794,4286c7fc00f114f8b4c35851f0a1d870a51825090548e99ade5e1317a4cb388d
image23.png,assets/second-edition-media/image23.png,18210,68ccba6f6a306231d3b2568c5eefd6a1209bf2e5510f3f08bf832384157b9888
image230.png,assets/second-edition-media/image230.png,6056,13357b402f46b9f3afe08d1cbd84132ac306d0a023009e5a37a64dabbc38ff3c
image231.png,assets/second-edition-media/image231.png,3250,2210d5fcc5d6497150591e327d976fa1b0c47538791129a10e99e5675dc20d4d
image232.png,assets/second-edition-media/image232.png,6882,26a76be80e1776ba13cc85bcd05da969ffebd2f5bb5d9c602036185662073b8c
image233.png,assets/second-edition-media/image233.png,9549,41bc8b5e749008e025664152c638454ef8b876af1dd2fa72192f61bfb7a66f1b
image234.png,assets/second-edition-media/image234.png,9272,e491c97fcb44bbec451e6c29d92243975b5c9428a89df16cea3a95be662f8715
image235.png,assets/second-edition-media/image235.png,7037,27efff54c91ac420f3d0780d52197184296787ed6f420e8e2f3054b92acd605f
image236.png,assets/second-edition-media/image236.png,32084,687dd1a085cb9bd535c7e0e47d481bc19b5431e1681e55ab473b4b6c1bc7f464
image237.png,assets/second-edition-media/image237.png,32124,706e8404c0268d67cfe51bc79a433a35aa6c3adea5842289fb74c684b3695749
image238.png,assets/second-edition-media/image238.png,13562,c306c7568d2f125437605a89b48f3d94dcfb153e12c441f42d11ef9760e50042
